Pokemon,Number,Color,Habitat,Generation,Egg Group,Description
Shedinja,292,brown,forest,generation-iii,no-eggs,"shedinja’s hard body doesn’t move—not even a twitch. in fact, its body appears to be merely a hollow shell. it is believed that this pokémon will steal the spirit of anyone peering into its hollow body from its back."
Shedinja,292,brown,forest,generation-iii,no-eggs,shedinja is a peculiar pokémon. it seems to appear unsought in a poké ball after a nincada evolves. this bizarre pokémon is entirely immobile—it doesn’t even breathe.
Shedinja,292,brown,forest,generation-iii,no-eggs,"a strange pokémon—it flies without moving its wings, has a hollow shell for a body, and does not breathe."
Whismur,293,pink,cave,generation-iii,no-eggs,"normally, whismur’s voice is very quiet - it is barely audible even if one is paying close attention.however, if this pokémon senses danger, it starts crying at an earsplitting volume."
Whismur,293,pink,cave,generation-iii,no-eggs,"whismur is very timid. if it starts to cry loudly, it becomes startled by its own crying and cries even harder.when it finally stops crying, the pokémon goes to sleep, all tired out."
Whismur,293,pink,cave,generation-iii,no-eggs,"its cries equal a jet plane in volume. it inhales through its ear canals. because of this system, it can cry continually without having to catch its breath."
Whismur,293,pink,cave,generation-iii,no-eggs,"it usually murmurs, but starts crying loudly if it senses danger. it stops when its ear covers are shut."
Whismur,293,pink,cave,generation-iii,no-eggs,"usually, its cries are like quiet murmurs. if frightened, it shrieks at the same volume as a jet plane."
Whismur,293,pink,cave,generation-iii,no-eggs,"if it senses danger, it scares the foe by crying out with the volume of a jet-plane engine."
Whismur,293,pink,cave,generation-iii,no-eggs,it usually murmurs but starts crying loudly if it senses danger. it stops when its ear covers are shut.
Whismur,293,pink,cave,generation-iii,no-eggs,"normally, whismur’s voice is very quiet—it is barely audible even if one is paying close attention. however, if this pokémon senses danger, it starts crying at an earsplitting volume."
Whismur,293,pink,cave,generation-iii,no-eggs,"whismur is very timid. if it starts to cry loudly, it becomes startled by its own crying and cries even harder. when it finally stops crying, the pokémon goes to sleep, all tired out."
Whismur,293,pink,cave,generation-iii,no-eggs,"the cry of a whismur is over 100 decibels. if you’re close to a whismur when it lets out a cry, you’ll be stuck with an all-day headache."
Whismur,293,pink,cave,generation-iii,no-eggs,"when whismur cries, the sound of its own voice startles it, making the pokémon cry even louder. it cries until it’s exhausted, then it falls asleep."
Loudred,294,blue,cave,generation-iii,no-eggs,loudred’s bellowing can completely decimate a wood-frame house. it uses its voice to punish its foes.this pokémon’s round ears serve as loudspeakers.
Loudred,294,blue,cave,generation-iii,no-eggs,"loudred shouts while stamping its feet. after it finishes shouting, this pokémon becomes incapable of hearinganything for a while. this is considered to be a weak point."
Loudred,294,blue,cave,generation-iii,no-eggs,it positions the round speakers on its head to assail foes with ultrasonic waves at massive volume. it builds power by stomping the ground.
Loudred,294,blue,cave,generation-iii,no-eggs,"when it stamps its feet and bellows, it generates ultrasonic waves that can blow apart a house."
Loudred,294,blue,cave,generation-iii,no-eggs,the shock waves from its cries can tip over trucks. it stamps its feet to power up.
Loudred,294,blue,cave,generation-iii,no-eggs,"it shouts loudly by inhaling air, and then uses its well-developed stomach muscles to exhale."
Loudred,294,blue,cave,generation-iii,no-eggs,loudred’s bellowing can completely decimate a wood-frame house. it uses its voice to punish its foes. this pokémon’s round ears serve as loudspeakers.
Loudred,294,blue,cave,generation-iii,no-eggs,"loudred shouts while stamping its feet. after it finishes shouting, this pokémon becomes incapable of hearing anything for a while. this is considered to be a weak point."
Loudred,294,blue,cave,generation-iii,no-eggs,"loudred’s ears serve as speakers, and they can put out sound waves powerful enough to blow away a house."
Loudred,294,blue,cave,generation-iii,no-eggs,the force of this pokémon’s loud voice isn’t just the sound—it’s also the wave of air pressure that blows opponents away and damages them.
Exploud,295,blue,cave,generation-iii,no-eggs,"exploud triggers earthquakes with the tremors it creates by bellowing. if this pokémon violently inhales from theports on its body, it’s a sign that it is preparing to let loose a huge bellow."
Exploud,295,blue,cave,generation-iii,no-eggs,exploud communicates its feelings to the others by emitting whistle-like sounds from the tubes on its body.this pokémon only raises its voice when it is in battle.
Exploud,295,blue,cave,generation-iii,no-eggs,it has sound-generating organs all over its body. it communicates with others by adjusting the tone and volume of the cries it emits.
Exploud,295,blue,cave,generation-iii,no-eggs,it emits a variety of sounds from the  holes all over its body. its loud cries can be heard from over six miles away.
Exploud,295,blue,cave,generation-iii,no-eggs,its howls can be heard over six miles away. it emits all sorts of noises from the ports on its body.
Exploud,295,blue,cave,generation-iii,no-eggs,its roar in battle shakes the ground like a tremor--or like an earthquake has struck.
Exploud,295,blue,cave,generation-iii,no-eggs,"exploud triggers earthquakes with the tremors it creates by bellowing. if this pokémon violently inhales from the ports on its body, it’s a sign that it is preparing to let loose a huge bellow."
Exploud,295,blue,cave,generation-iii,no-eggs,exploud communicates its feelings to the others by emitting whistle-like sounds from the tubes on its body. this pokémon only raises its voice when it is in battle.
Exploud,295,blue,cave,generation-iii,no-eggs,"in the past, people would use the loud voices of these pokémon as a means of communication between distant cities."
Exploud,295,blue,cave,generation-iii,no-eggs,"this pokémon can do more than just shout. to communicate with others of its kind, it’ll emit all sorts of sounds from the holes in its body."
Makuhita,296,yellow,mountain,generation-iii,no-eggs,"makuhita is tenacious - it will keep getting up and attacking its foe however many times it is knocked down.every time it gets back up, this pokémon stores more energy in its body for evolving."
Makuhita,296,yellow,mountain,generation-iii,no-eggs,"makuhita has a tireless spirit - it will never give up hope. it eats a lot of food, gets plenty of sleep, and ittrains very rigorously. by living that way, this pokémon packs its body with energy."
Makuhita,296,yellow,mountain,generation-iii,no-eggs,"it loves to toughen up its body above all else. if you hear quaking rumbles in a cave, it is the sound of makuhita undertaking strenuous training."
Makuhita,296,yellow,mountain,generation-iii,no-eggs,it grows stronger by enduring harsh training. it is a gutsy pokémon that can withstand any attack.
Makuhita,296,yellow,mountain,generation-iii,no-eggs,it toughens its body by slamming into thick trees. many snapped trees can be found near its nest.
Makuhita,296,yellow,mountain,generation-iii,no-eggs,it toughens up by slamming into thick trees over and over. it gains a sturdy body and dauntless spirit.
Makuhita,296,yellow,mountain,generation-iii,no-eggs,"makuhita is tenacious—it will keep getting up and attacking its foe however many times it is knocked down. every time it gets back up, this pokémon stores more energy in its body for evolving."
Makuhita,296,yellow,mountain,generation-iii,no-eggs,"makuhita has a tireless spirit—it will never give up hope. it eats a lot of food, gets plenty of sleep, and it trains very rigorously. by living that way, this pokémon packs its body with energy."
Makuhita,296,yellow,mountain,generation-iii,no-eggs,"it was originally brought in from another region, but now makuhita from alola are more famous."
Makuhita,296,yellow,mountain,generation-iii,no-eggs,"their daily routine consists of training together first thing in the morning, eating and napping in the afternoon, and then more training afterward."
Makuhita,296,yellow,mountain,generation-iii,no-eggs,it practices its slaps by repeatedly slapping tree trunks. it has been known to slap an exeggutor and get flung away.
Makuhita,296,yellow,mountain,generation-iii,no-eggs,there’s a rumor of a traditional recipe for stew that trainers can use to raise strong makuhita.
Hariyama,297,brown,mountain,generation-iii,no-eggs,it has the habit of challenging others without hesitation to tests of strength. it’s been known to stand on train tracks and stop trains using forearm thrusts.
Hariyama,297,brown,mountain,generation-iii,no-eggs,"hariyama practices its straight-arm slaps in any number of locations. one hit of this pokémon’s powerful,openhanded, straight-arm punches could snap a telephone pole in two."
